antecedent,consequent,support,confidence,lift,is_confirmed,conf_bucket
B00NG6CIKA,B00GXH3TGG,0.0007058823529411,0.075,15.937500000000004,1,Low (<0.3)
B075VFR5DB,B08F8XQLQZ,0.0007058823529411,0.1071428571428571,15.701970443349754,1,Low (<0.3)
B08F8XQLQZ,B075VFR5DB,0.0007058823529411,0.1034482758620689,15.701970443349754,1,Low (<0.3)
B087NN2K41,B087NNPYP3,0.0007058823529411,0.1363636363636363,15.663390663390665,1,Low (<0.3)
B087NNPYP3,B087NN2K41,0.0007058823529411,0.081081081081081,15.663390663390665,1,Low (<0.3)
B07D53QSMK,B01N3ASPNV,0.0007058823529411,0.25,15.625,1,Low (<0.3)
B00IS87HYI,B00RY7DCE8,0.0007058823529411,0.088235294117647,15.625,1,Low (<0.3)
B00RY7DCE8,B00IS87HYI,0.0007058823529411,0.125,15.625,1,Low (<0.3)
B07J6FHM6J,B00W6XM002,0.0011764705882352,0.25,15.625,1,Low (<0.3)
B01N3ASPNV,B07D53QSMK,0.0007058823529411,0.0441176470588235,15.625,1,Low (<0.3)
B00W6XM002,B07J6FHM6J,0.0011764705882352,0.0735294117647058,15.624999999999998,1,Low (<0.3)
B09V91H5XM,B0BKZ3GCGR,0.0007058823529411,0.1578947368421052,15.605875152998776,1,Low (<0.3)
B0BKZ3GCGR,B09V91H5XM,0.0007058823529411,0.0697674418604651,15.605875152998776,1,Low (<0.3)
B01GY3601E,B07SRWRH5D,0.0007058823529411,0.2307692307692307,15.56776556776557,1,Low (<0.3)
B07SRWRH5D,B01GY3601E,0.0007058823529411,0.0476190476190476,15.567765567765568,1,Low (<0.3)
B00I5VT8KY,B06XFJQSYW,0.0009411764705882,0.0547945205479452,15.525114155251142,1,Low (<0.3)
B06XFJQSYW,B00I5VT8KY,0.0009411764705882,0.2666666666666666,15.525114155251142,1,Low (<0.3)
B00BI60DMU,B00CZUZ5MG,0.0011764705882352,0.108695652173913,15.39855072463768,1,Low (<0.3)
B00CZUZ5MG,B00BI60DMU,0.0011764705882352,0.1666666666666666,15.39855072463768,1,Low (<0.3)
B01GKJX51A,B00N1XIY5Q,0.0007058823529411,0.2307692307692307,15.324519230769232,1,Low (<0.3)
B00CJ9OTNE,B00W9DHUBS,0.0007058823529411,0.1153846153846153,15.324519230769232,1,Low (<0.3)
B017JEVTP4,B01NBI48IK,0.0007058823529411,0.0576923076923076,15.324519230769232,1,Low (<0.3)
B00W9DHUBS,B00CJ9OTNE,0.0007058823529411,0.09375,15.32451923076923,1,Low (<0.3)
B01NBI48IK,B017JEVTP4,0.0007058823529411,0.1875,15.32451923076923,1,Low (<0.3)
B00N1XIY5Q,B01GKJX51A,0.0007058823529411,0.046875,15.32451923076923,1,Low (<0.3)
B077V4H3VJ,B07237Z2XK,0.0007058823529411,0.1578947368421052,15.251196172248804,1,Low (<0.3)
B071ZTJWM7,B00E9B1OCE,0.0007058823529411,0.0789473684210526,15.251196172248804,1,Low (<0.3)
B007TBAQCK,B00QH8YULY,0.0007058823529411,0.0789473684210526,15.251196172248804,1,Low (<0.3)
B016LKXSXS,B00E9B1OCE,0.0007058823529411,0.0789473684210526,15.251196172248804,1,Low (<0.3)
B00E9B1OCE,B071ZTJWM7,0.0007058823529411,0.1363636363636363,15.251196172248802,1,Low (<0.3)
B07237Z2XK,B077V4H3VJ,0.0007058823529411,0.0681818181818181,15.251196172248802,1,Low (<0.3)
B00E9B1OCE,B016LKXSXS,0.0007058823529411,0.1363636363636363,15.251196172248802,1,Low (<0.3)
B00QH8YULY,B007TBAQCK,0.0007058823529411,0.1363636363636363,15.251196172248802,1,Low (<0.3)
B00992CF6W,B0067VKQLE,0.0014117647058823,0.0895522388059701,15.223880597014928,1,Low (<0.3)
B0067VKQLE,B00992CF6W,0.0014117647058823,0.24,15.223880597014926,1,Low (<0.3)
B07MFMFW34,B00K0NV5J2,0.0007058823529411,0.0714285714285714,15.178571428571432,1,Low (<0.3)
B008Z2NVGK,B00JHMPP9S,0.0007058823529411,0.0357142857142857,15.178571428571432,1,Low (<0.3)
B074WXM13T,B004XNK7AI,0.0007058823529411,0.1428571428571428,15.178571428571432,1,Low (<0.3)
B00JHMPP9S,B008Z2NVGK,0.0007058823529411,0.3,15.17857142857143,1,Low (<0.3)
B004XNK7AI,B074WXM13T,0.0007058823529411,0.075,15.17857142857143,1,Low (<0.3)
B00K0NV5J2,B07MFMFW34,0.0007058823529411,0.15,15.17857142857143,1,Low (<0.3)
B01M15CDM2,B017JEVTP4,0.0011764705882352,0.1851851851851851,15.135327635327634,1,Low (<0.3)
B017JEVTP4,B01M15CDM2,0.0011764705882352,0.0961538461538461,15.135327635327634,1,Low (<0.3)
B01LXOU5PM,B019DCHDZK,0.0011764705882352,0.0746268656716417,15.103056147832266,1,Low (<0.3)
B019DCHDZK,B01LXOU5PM,0.0011764705882352,0.238095238095238,15.103056147832266,1,Low (<0.3)
B004TI2ZXY,B005ZFOOE8,0.0011764705882352,0.2272727272727272,15.092329545454543,1,Low (<0.3)
B005ZFOOE8,B004TI2ZXY,0.0011764705882352,0.0781249999999999,15.09232954545454,1,Low (<0.3)
B004TTY694,B0066TUXU6,0.0009411764705882,0.3333333333333333,15.070921985815602,1,Mid (0.3-0.6)
B0066TUXU6,B004TTY694,0.0009411764705882,0.0425531914893617,15.070921985815602,1,Low (<0.3)
B0063IH60K,B00A4EZ3QS,0.0009411764705882,0.0353982300884955,15.04424778761062,1,Low (<0.3)
B00A4EZ3QS,B0063IH60K,0.0009411764705882,0.4,15.04424778761062,1,Mid (0.3-0.6)
B0055DL1G4,B01MDKA8EH,0.0014117647058823,0.1132075471698113,15.035377358490567,1,Low (<0.3)
B01MDKA8EH,B0055DL1G4,0.0014117647058823,0.1875,15.035377358490567,1,Low (<0.3)
B007P8BMTS,B00BYJ6BUO,0.0009411764705882,0.3076923076923077,15.030946065428823,1,Mid (0.3-0.6)
B00BYJ6BUO,B007P8BMTS,0.0009411764705882,0.0459770114942528,15.030946065428823,1,Low (<0.3)
B07BKPFXTJ,B08F8XQLQZ,0.0011764705882352,0.1020408163265306,14.954257565095004,1,Low (<0.3)
B08F8XQLQZ,B07BKPFXTJ,0.0011764705882352,0.1724137931034482,14.954257565095002,1,Low (<0.3)
B07XF2P9KR,B00V4V3TWA,0.0007058823529411,0.0666666666666666,14.912280701754389,1,Low (<0.3)
B00V4V3TWA,B07XF2P9KR,0.0007058823529411,0.1578947368421052,14.912280701754389,1,Low (<0.3)
B000N5Z2L4,B00IAVDQCK,0.0007058823529411,0.0526315789473684,14.912280701754389,1,Low (<0.3)
B00IAVDQCK,B000N5Z2L4,0.0007058823529411,0.2,14.912280701754389,1,Low (<0.3)
B00DDYQCFW,B072M565NX,0.0009411764705882,0.2105263157894737,14.912280701754389,1,Low (<0.3)
B072M565NX,B00DDYQCFW,0.0009411764705882,0.0666666666666666,14.912280701754383,1,Low (<0.3)
B00H4PEMM6,B0BKZ3GCGR,0.0007058823529411,0.15,14.82558139534884,1,Low (<0.3)
B014R4KYMS,B07YBWT3PK,0.0007058823529411,0.15,14.82558139534884,1,Low (<0.3)
B004XNK7AI,B0BKZ3GCGR,0.0014117647058823,0.15,14.82558139534884,1,Low (<0.3)
B00K0NV5J2,B07YBWT3PK,0.0007058823529411,0.15,14.82558139534884,1,Low (<0.3)
B0BKZ3GCGR,B004XNK7AI,0.0014117647058823,0.1395348837209302,14.825581395348838,1,Low (<0.3)
B07YBWT3PK,B014R4KYMS,0.0007058823529411,0.0697674418604651,14.825581395348838,1,Low (<0.3)
B0BKZ3GCGR,B00H4PEMM6,0.0007058823529411,0.0697674418604651,14.825581395348838,1,Low (<0.3)
B07YBWT3PK,B00K0NV5J2,0.0007058823529411,0.0697674418604651,14.825581395348838,1,Low (<0.3)
B087NNPYP3,B08D3XL1KF,0.0009411764705882,0.1081081081081081,14.821272885789016,1,Low (<0.3)
B08D3XL1KF,B087NNPYP3,0.0009411764705882,0.1290322580645161,14.821272885789014,1,Low (<0.3)
B00I0WCIMI,B00DJFIMW6,0.0007058823529411,0.25,14.756944444444446,1,Low (<0.3)
B00HGJ18C2,B00PKJOJNA,0.0009411764705882,0.0625,14.756944444444446,1,Low (<0.3)
B00PKJOJNA,B00HGJ18C2,0.0009411764705882,0.2222222222222222,14.756944444444445,1,Low (<0.3)
B00DJFIMW6,B00I0WCIMI,0.0007058823529411,0.0416666666666666,14.756944444444445,1,Low (<0.3)
B00KKEYOTE,B009UX2YAC,0.0007058823529411,0.1764705882352941,14.705882352941178,1,Low (<0.3)
B0BSGM6CQ9,B0BG95DG2H,0.0007058823529411,0.0588235294117647,14.705882352941178,1,Low (<0.3)
B0BG95DG2H,B0BSGM6CQ9,0.0007058823529411,0.1764705882352941,14.705882352941178,1,Low (<0.3)
B009UX2YAC,B00KKEYOTE,0.0007058823529411,0.0588235294117647,14.705882352941178,1,Low (<0.3)
B01GY35HKE,B07SRWRH5D,0.0011764705882352,0.217391304347826,14.66528640441684,1,Low (<0.3)
B07SRWRH5D,B01GY35HKE,0.0011764705882352,0.0793650793650793,14.665286404416838,1,Low (<0.3)
B00UB051NA,B00YHZVOCW,0.0007058823529411,0.3,14.655172413793103,1,Low (<0.3)
B00YHZVOCW,B00UB051NA,0.0007058823529411,0.0344827586206896,14.655172413793103,1,Low (<0.3)
B00IG2DOKM,B00QH8YULY,0.0011764705882352,0.0757575757575757,14.634986225895316,1,Low (<0.3)
B00QH8YULY,B00IG2DOKM,0.0011764705882352,0.2272727272727272,14.634986225895316,1,Low (<0.3)
B01M4R0H1F,B00BI60DMU,0.0007058823529411,0.1578947368421052,14.588100686498858,1,Low (<0.3)
B016LKXSXS,B01A02IPYU,0.0007058823529411,0.0789473684210526,14.588100686498858,1,Low (<0.3)
B00BI60DMU,B01M4R0H1F,0.0007058823529411,0.0652173913043478,14.588100686498857,1,Low (<0.3)
B01A02IPYU,B016LKXSXS,0.0007058823529411,0.1304347826086956,14.588100686498857,1,Low (<0.3)
B008HPRQ3Y,B00CKOYVG8,0.0007058823529411,0.0857142857142857,14.571428571428571,1,Low (<0.3)
B00CKOYVG8,B008HPRQ3Y,0.0007058823529411,0.12,14.571428571428571,1,Low (<0.3)
B004XNK7AI,B08JMQR2JK,0.0014117647058823,0.15,14.488636363636363,1,Low (<0.3)
B08JMQR2JK,B004XNK7AI,0.0014117647058823,0.1363636363636363,14.488636363636363,1,Low (<0.3)
B00KZP2DTQ,B004SOR4H6,0.0014117647058823,0.1463414634146341,14.46398184912082,1,Low (<0.3)
B004SOR4H6,B00KZP2DTQ,0.0014117647058823,0.1395348837209302,14.463981849120817,1,Low (<0.3)
B07BKPFXTJ,B07Q7N4GZG,0.0007058823529411,0.0612244897959183,14.455782312925171,1,Low (<0.3)
B07Q7N4GZG,B07BKPFXTJ,0.0007058823529411,0.1666666666666666,14.455782312925171,1,Low (<0.3)
B009HKL4B8,B00CTQ6SIG,0.0009411764705882,0.0952380952380952,14.455782312925171,1,Low (<0.3)
B00CTQ6SIG,B009HKL4B8,0.0009411764705882,0.1428571428571428,14.45578231292517,1,Low (<0.3)
B00A11AN6O,B004FRX0MY,0.0011764705882352,0.217391304347826,14.436141304347826,1,Low (<0.3)
B004FRX0MY,B00A11AN6O,0.0011764705882352,0.0781249999999999,14.436141304347824,1,Low (<0.3)
B00D948SS0,B004HE5TAG,0.0007058823529411,0.1153846153846153,14.423076923076923,1,Low (<0.3)
B00GY1DWUO,B00GT4V5DM,0.0007058823529411,0.088235294117647,14.423076923076923,1,Low (<0.3)
B00GT4V5DM,B00GY1DWUO,0.0007058823529411,0.1153846153846153,14.423076923076923,1,Low (<0.3)
B004HE5TAG,B00D948SS0,0.0007058823529411,0.088235294117647,14.423076923076923,1,Low (<0.3)
B00E5NH6YG,B00E5NGYVM,0.0025882352941176,0.1896551724137931,14.39347290640394,1,Low (<0.3)
B00E5NGYVM,B00E5NH6YG,0.0025882352941176,0.1964285714285714,14.39347290640394,1,Low (<0.3)
B01GKJX51A,B00XZFCVK4,0.0009411764705882,0.3076923076923077,14.37024513947591,1,Mid (0.3-0.6)
B00XZFCVK4,B01GKJX51A,0.0009411764705882,0.0439560439560439,14.370245139475909,1,Low (<0.3)
B00DB2BI8M,B08JMQR2JK,0.0009411764705882,0.1481481481481481,14.30976430976431,1,Low (<0.3)
B08JMQR2JK,B00DB2BI8M,0.0009411764705882,0.0909090909090909,14.309764309764308,1,Low (<0.3)
B0063GSL60,B004HE5TAG,0.0009411764705882,0.1142857142857142,14.285714285714285,1,Low (<0.3)
B004HE5TAG,B0063GSL60,0.0009411764705882,0.1176470588235294,14.285714285714285,1,Low (<0.3)
B081243BT6,B01N3ASPNV,0.0011764705882352,0.2272727272727272,14.204545454545451,1,Low (<0.3)
B087NN2K41,B01N3ASPNV,0.0011764705882352,0.2272727272727272,14.204545454545451,1,Low (<0.3)
B01N3ASPNV,B087NN2K41,0.0011764705882352,0.0735294117647058,14.204545454545451,1,Low (<0.3)
B01N3ASPNV,B081243BT6,0.0011764705882352,0.0735294117647058,14.204545454545451,1,Low (<0.3)
B00W3V83QW,B00OKYQZDI,0.0009411764705882,0.1333333333333333,14.166666666666668,1,Low (<0.3)
B00OKYQZDI,B00W3V83QW,0.0009411764705882,0.1,14.166666666666666,1,Low (<0.3)
B074WXM13T,B0BKZ3GCGR,0.0007058823529411,0.1428571428571428,14.119601328903656,1,Low (<0.3)
B0BKZ3GCGR,B074WXM13T,0.0007058823529411,0.0697674418604651,14.119601328903654,1,Low (<0.3)
B00E5NH46Q,B00E5NGYVM,0.0047058823529411,0.1851851851851851,14.054232804232802,1,Low (<0.3)
B00E5NGYVM,B00E5NH46Q,0.0047058823529411,0.3571428571428571,14.054232804232802,1,Mid (0.3-0.6)
B00DMJKGDW,B005ZFOOE8,0.0009411764705882,0.2105263157894737,13.980263157894738,1,Low (<0.3)
B07ZJ6RY1W,B000N5Z2L4,0.0007058823529411,0.1875,13.980263157894738,1,Low (<0.3)
B000N5Z2L4,B07ZJ6RY1W,0.0007058823529411,0.0526315789473684,13.980263157894738,1,Low (<0.3)
B005ZFOOE8,B00DMJKGDW,0.0009411764705882,0.0625,13.980263157894736,1,Low (<0.3)
B01E312TYQ,B009UX2YAC,0.0011764705882352,0.1666666666666666,13.888888888888888,1,Low (<0.3)
B009UX2YAC,B01E312TYQ,0.0011764705882352,0.0980392156862745,13.888888888888886,1,Low (<0.3)
B00BYJ6BUO,B00BI60DMU,0.0030588235294117,0.1494252873563218,13.8055972013993,1,Low (<0.3)
B00BI60DMU,B00BYJ6BUO,0.0030588235294117,0.2826086956521739,13.8055972013993,1,Low (<0.3)
B074WXM13T,B08JMQR2JK,0.0007058823529411,0.1428571428571428,13.7987012987013,1,Low (<0.3)
B08JMQR2JK,B074WXM13T,0.0007058823529411,0.0681818181818181,13.798701298701298,1,Low (<0.3)
B00850NK6I,B01HTIBIP6,0.0007058823529411,0.0517241379310344,13.739224137931036,1,Low (<0.3)
B01HTIBIP6,B00850NK6I,0.0007058823529411,0.1875,13.739224137931036,1,Low (<0.3)
B017JEVTP4,B078HX6594,0.0007058823529411,0.0576923076923076,13.621794871794874,1,Low (<0.3)
B017JEVTP4,B076QLVN87,0.0007058823529411,0.0576923076923076,13.621794871794874,1,Low (<0.3)
B078HX6594,B017JEVTP4,0.0007058823529411,0.1666666666666666,13.621794871794872,1,Low (<0.3)
B076QLVN87,B017JEVTP4,0.0007058823529411,0.1666666666666666,13.621794871794872,1,Low (<0.3)
B0BQSK9QCF,B00466BGS4,0.0011764705882352,0.048076923076923,13.62179487179487,1,Low (<0.3)
B00466BGS4,B0BQSK9QCF,0.0011764705882352,0.3333333333333333,13.62179487179487,1,Mid (0.3-0.6)
B087NNPYP3,B01N3ASPNV,0.0018823529411764,0.2162162162162162,13.513513513513514,1,Low (<0.3)
B01N3ASPNV,B087NNPYP3,0.0018823529411764,0.1176470588235294,13.513513513513514,1,Low (<0.3)
B0064TVQ5E,B0063GSL60,0.0007058823529411,0.1111111111111111,13.492063492063492,1,Low (<0.3)
B0063GSL60,B0064TVQ5E,0.0007058823529411,0.0857142857142857,13.492063492063492,1,Low (<0.3)
B07YBWT3PK,B0BDWVBWC9,0.0007058823529411,0.0697674418604651,13.477801268498942,1,Low (<0.3)
B08JMQR2JK,B0BKZ3GCGR,0.0014117647058823,0.1363636363636363,13.477801268498942,1,Low (<0.3)
B0BDWVBWC9,B07YBWT3PK,0.0007058823529411,0.1363636363636363,13.477801268498942,1,Low (<0.3)
B0BKZ3GCGR,B08JMQR2JK,0.0014117647058823,0.1395348837209302,13.477801268498942,1,Low (<0.3)
B006QMYF0W,B0063IH60K,0.0011764705882352,0.3571428571428571,13.432364096080908,1,Mid (0.3-0.6)
B0063IH60K,B006QMYF0W,0.0011764705882352,0.0442477876106194,13.432364096080908,1,Low (<0.3)
B00BN5T30E,B07YBXFDYN,0.0007058823529411,0.1666666666666666,13.36477987421384,1,Low (<0.3)
B07YBXFDYN,B00BN5T30E,0.0007058823529411,0.0566037735849056,13.36477987421384,1,Low (<0.3)
B00V970B0W,B00E5NH6YG,0.0009411764705882,0.1818181818181818,13.322884012539184,1,Low (<0.3)
B00E5NH6YG,B00V970B0W,0.0009411764705882,0.0689655172413793,13.322884012539184,1,Low (<0.3)
B00L0T4VL4,B00MNYTWMI,0.0009411764705882,0.056338028169014,13.302034428794991,1,Low (<0.3)
B00MNYTWMI,B00L0T4VL4,0.0009411764705882,0.2222222222222222,13.302034428794991,1,Low (<0.3)
B00DJRLDMU,B004RMK5QG,0.0007058823529411,0.15,13.281250000000002,1,Low (<0.3)
B004RMK5QG,B00DJRLDMU,0.0007058823529411,0.0625,13.281250000000002,1,Low (<0.3)
B00702PZME,B00HGJ18C2,0.0007058823529411,0.2,13.28125,1,Low (<0.3)
B00HGJ18C2,B00702PZME,0.0007058823529411,0.046875,13.28125,1,Low (<0.3)
B00E81O27Y,B00F4A1GN6,0.0007058823529411,0.0967741935483871,13.267429760665976,1,Low (<0.3)
B00F4A1GN6,B00E81O27Y,0.0007058823529411,0.0967741935483871,13.267429760665976,1,Low (<0.3)
B07MFMFW34,B01GY35HKE,0.0007058823529411,0.0714285714285714,13.198757763975156,1,Low (<0.3)
B01GY35HKE,B07MFMFW34,0.0007058823529411,0.1304347826086956,13.198757763975156,1,Low (<0.3)
B00BMR5HOO,B00E5NGYVM,0.0009411764705882,0.1739130434782608,13.198757763975154,1,Low (<0.3)
B00E5NGYVM,B00BMR5HOO,0.0009411764705882,0.0714285714285714,13.198757763975154,1,Low (<0.3)
B00V970B0W,B015YMZZBM,0.0007058823529411,0.1363636363636363,13.171487603305785,1,Low (<0.3)
B07237Z2XK,B00V970B0W,0.0007058823529411,0.0681818181818181,13.171487603305785,1,Low (<0.3)
B00V970B0W,B07237Z2XK,0.0007058823529411,0.1363636363636363,13.171487603305785,1,Low (<0.3)
B015YMZZBM,B00V970B0W,0.0007058823529411,0.0681818181818181,13.171487603305785,1,Low (<0.3)
B00881VLCE,B00Q4WGTNK,0.0009411764705882,0.043010752688172,13.0568356374808,1,Low (<0.3)
B00KMX5V8G,B01AXUI15C,0.0009411764705882,0.0952380952380952,13.0568356374808,1,Low (<0.3)
B00Q4WGTNK,B00881VLCE,0.0009411764705882,0.2857142857142857,13.056835637480798,1,Low (<0.3)
B01AXUI15C,B00KMX5V8G,0.0009411764705882,0.1290322580645161,13.056835637480798,1,Low (<0.3)
B00CTQ6SIG,B00IKZX1ZI,0.0007058823529411,0.1071428571428571,13.010204081632653,1,Low (<0.3)
B00IKZX1ZI,B00CTQ6SIG,0.0007058823529411,0.0857142857142857,13.010204081632653,1,Low (<0.3)
B000N5Z2L4,B017QU5G1O,0.0009411764705882,0.0701754385964912,12.967200610221209,1,Low (<0.3)
B017QU5G1O,B000N5Z2L4,0.0009411764705882,0.1739130434782608,12.967200610221203,1,Low (<0.3)
B016LKXSXS,B017JEVTP4,0.0014117647058823,0.1578947368421052,12.904858299595142,1,Low (<0.3)
B017JEVTP4,B016LKXSXS,0.0014117647058823,0.1153846153846153,12.904858299595142,1,Low (<0.3)
B07YBWT3PK,B07YBX7Y3P,0.0007058823529411,0.0697674418604651,12.891809908998988,1,Low (<0.3)
B07YBWT3PK,B01LPZM7VI,0.0007058823529411,0.0697674418604651,12.891809908998988,1,Low (<0.3)
B07YBX7Y3P,B07YBWT3PK,0.0007058823529411,0.1304347826086956,12.891809908998988,1,Low (<0.3)
B01LPZM7VI,B07YBWT3PK,0.0007058823529411,0.1304347826086956,12.891809908998988,1,Low (<0.3)
B0739V781Z,B07J6FHM6J,0.0009411764705882,0.0606060606060606,12.87878787878788,1,Low (<0.3)
B07J6FHM6J,B0739V781Z,0.0009411764705882,0.2,12.87878787878788,1,Low (<0.3)
B00Z9TM72Q,B077GG9D5D,0.0011764705882352,0.1999999999999999,12.87878787878788,1,Low (<0.3)
B077GG9D5D,B00Z9TM72Q,0.0011764705882352,0.0757575757575757,12.87878787878788,1,Low (<0.3)
B00V970B0W,B072M565NX,0.0009411764705882,0.1818181818181818,12.878787878787875,1,Low (<0.3)
B072M565NX,B00V970B0W,0.0009411764705882,0.0666666666666666,12.878787878787875,1,Low (<0.3)
B00IS87HYI,B00W6XM002,0.0016470588235294,0.2058823529411765,12.86764705882353,1,Low (<0.3)
B00W6XM002,B00IS87HYI,0.0016470588235294,0.1029411764705882,12.86764705882353,1,Low (<0.3)
B00BYJ6BUO,B077V4H3VJ,0.0011764705882352,0.057471264367816,12.855414398064124,1,Low (<0.3)
B077V4H3VJ,B00BYJ6BUO,0.0011764705882352,0.2631578947368421,12.855414398064124,1,Low (<0.3)
B006QMYF0W,B007ZGO7EM,0.0007058823529411,0.2142857142857143,12.826961770623742,1,Low (<0.3)
B007ZGO7EM,B006QMYF0W,0.0007058823529411,0.0422535211267605,12.826961770623742,1,Low (<0.3)
B01LXZLEMN,B01CTVC4OC,0.0009411764705882,0.0421052631578947,12.781954887218044,1,Low (<0.3)
B01CTVC4OC,B01LXZLEMN,0.0009411764705882,0.2857142857142857,12.781954887218044,1,Low (<0.3)
B00LV4D70O,B00M1EAQHK,0.0007058823529411,0.027027027027027,12.762762762762764,1,Low (<0.3)
B00M1EAQHK,B00LV4D70O,0.0007058823529411,0.3333333333333333,12.762762762762764,1,Mid (0.3-0.6)
B0BHSG5C3G,B018FCZKR2,0.0007058823529411,0.075,12.750000000000002,1,Low (<0.3)
B018FCZKR2,B0BHSG5C3G,0.0007058823529411,0.12,12.750000000000002,1,Low (<0.3)
B00XZFCVK4,B076QVLWQ1,0.0007058823529411,0.0329670329670329,12.737262737262736,1,Low (<0.3)
B076QVLWQ1,B00XZFCVK4,0.0007058823529411,0.2727272727272727,12.737262737262736,1,Low (<0.3)
B00IG2DOKM,B0739V781Z,0.0030588235294117,0.196969696969697,12.683654729109277,1,Low (<0.3)
B0739V781Z,B00IG2DOKM,0.0030588235294117,0.196969696969697,12.683654729109277,1,Low (<0.3)
B00E5NGYVM,B07Q7N4GZG,0.0007058823529411,0.0535714285714285,12.648809523809526,1,Low (<0.3)
B00E5NGYVM,B0157M35JI,0.0007058823529411,0.0535714285714285,12.648809523809526,1,Low (<0.3)
B07Q7N4GZG,B00E5NGYVM,0.0007058823529411,0.1666666666666666,12.648809523809526,1,Low (<0.3)
B0157M35JI,B00E5NGYVM,0.0007058823529411,0.1666666666666666,12.648809523809526,1,Low (<0.3)
B008Z2NVGK,B00ICQFSV0,0.0007058823529411,0.0357142857142857,12.648809523809526,1,Low (<0.3)
B00KMX5V8G,B00RY7DCE8,0.0007058823529411,0.0714285714285714,12.648809523809526,1,Low (<0.3)
B00FIW5BZE,B01ARIX8ZS,0.0007058823529411,0.0476190476190476,12.648809523809524,1,Low (<0.3)
B00RY7DCE8,B00KMX5V8G,0.0007058823529411,0.125,12.648809523809524,1,Low (<0.3)
B01ARIX8ZS,B00FIW5BZE,0.0007058823529411,0.1875,12.648809523809524,1,Low (<0.3)
B07SRWRH5D,B01M6C7YE8,0.0007058823529411,0.0476190476190476,12.648809523809524,1,Low (<0.3)
B01M6C7YE8,B07SRWRH5D,0.0007058823529411,0.1875,12.648809523809524,1,Low (<0.3)
B00ICQFSV0,B008Z2NVGK,0.0007058823529411,0.25,12.648809523809524,1,Low (<0.3)
B00FIW5BZE,B008FC58ES,0.0007058823529411,0.0476190476190476,12.648809523809524,1,Low (<0.3)
B008FC58ES,B00FIW5BZE,0.0007058823529411,0.1875,12.648809523809524,1,Low (<0.3)
B00V970B0W,B00BI60DMU,0.0007058823529411,0.1363636363636363,12.598814229249012,1,Low (<0.3)
B00BI60DMU,B00V970B0W,0.0007058823529411,0.0652173913043478,12.59881422924901,1,Low (<0.3)
B00W6XM002,B00OKYQZDI,0.0018823529411764,0.1176470588235294,12.500000000000002,1,Low (<0.3)
B00IS87HYI,B00OKYQZDI,0.0009411764705882,0.1176470588235294,12.500000000000002,1,Low (<0.3)
B00KLBR6IC,B00PB5AO4G,0.0007058823529411,0.0441176470588235,12.5,1,Low (<0.3)
B00OKYQZDI,B00IS87HYI,0.0009411764705882,0.1,12.5,1,Low (<0.3)
B00OKYQZDI,B00W6XM002,0.0018823529411764,0.2,12.5,1,Low (<0.3)
B00T9WFIO8,B00W6XM002,0.0007058823529411,0.2,12.5,1,Low (<0.3)
B00PB5AO4G,B00KLBR6IC,0.0007058823529411,0.2,12.5,1,Low (<0.3)
B00W6XM002,B00W3V83QW,0.0014117647058823,0.088235294117647,12.5,1,Low (<0.3)
B07D3JSZ8F,B01N3ASPNV,0.0007058823529411,0.2,12.5,1,Low (<0.3)
B01N3ASPNV,B07D3JSZ8F,0.0007058823529411,0.0441176470588235,12.5,1,Low (<0.3)
B00W6XM002,B00T9WFIO8,0.0007058823529411,0.0441176470588235,12.5,1,Low (<0.3)
B00W3V83QW,B00W6XM002,0.0014117647058823,0.2,12.5,1,Low (<0.3)
B00FIW5BZE,B00FEIX5OG,0.0011764705882352,0.0793650793650793,12.49265138154027,1,Low (<0.3)
B00FEIX5OG,B00FIW5BZE,0.0011764705882352,0.1851851851851851,12.49265138154027,1,Low (<0.3)
B00SZDLGSO,B00LV4D70O,0.0025882352941176,0.3235294117647059,12.387387387387388,1,Mid (0.3-0.6)
B00LV4D70O,B00SZDLGSO,0.0025882352941176,0.0990990990990991,12.387387387387388,1,Low (<0.3)
B01CBV2K8U,B071LPSQSD,0.0016470588235294,0.0636363636363636,12.293388429752069,1,Low (<0.3)
B071LPSQSD,B01CBV2K8U,0.0016470588235294,0.3181818181818182,12.293388429752063,1,Mid (0.3-0.6)
B0BQSK9QCF,B00EZPXYP4,0.0007058823529411,0.0288461538461538,12.259615384615389,1,Low (<0.3)
B01DE4DTAG,B004XNK7AI,0.0007058823529411,0.1153846153846153,12.259615384615389,1,Low (<0.3)
B00EZPXYP4,B0BQSK9QCF,0.0007058823529411,0.3,12.259615384615383,1,Low (<0.3)
B004XNK7AI,B01DE4DTAG,0.0007058823529411,0.075,12.259615384615383,1,Low (<0.3)
B00E5NH6YG,B078HX6594,0.0007058823529411,0.0517241379310344,12.212643678160925,1,Low (<0.3)
B078HX6594,B00E5NH6YG,0.0007058823529411,0.1666666666666666,12.21264367816092,1,Low (<0.3)
B0063GORYU,B00CRHF748,0.0009411764705882,0.0689655172413793,12.21264367816092,1,Low (<0.3)
B00CRHF748,B0063GORYU,0.0009411764705882,0.1666666666666666,12.21264367816092,1,Low (<0.3)
B00YHZVOCW,B01NBI48IK,0.0009411764705882,0.0459770114942528,12.21264367816092,1,Low (<0.3)
B01NBI48IK,B00YHZVOCW,0.0009411764705882,0.25,12.21264367816092,1,Low (<0.3)
